8,"""Activate mail service on domain"" button is greyed out
Applicable to: Plesk for Linux
Plesk for Windows Symptoms
Mail service is disabled in Subscription > example.com > Mail > Mail Settings and it is not possible to enable it through the control panel because Activate mail service on domain button is greyed out but the subscription is active.
Cause
Database inconsistency.
Resolution Connect to the server via SSH/via RDP. Disable and enable mail service for domain via command line:Plesk for Linux
# plesk bin mail --off example.com# plesk bin mail --on example.com Plesk for Windows
C:\> plesk bin mail --off example.comC:\> plesk bin mail --on example.com Additional information
""Activate mail service on domain"" button is greyed out"
6,"Website is unavailable: Failed to login to session state SQL server for user
Applicable to: Plesk Onyx for Windows Symptoms
A website is unavailable:
CONFIG_TEXT: Server Error in '/' Application. Failed to login to session state SQL server for user 'jdoe'. [SqlException (0x80131904): Login failed for user 'jdoe'.]
Cause
Incorrect credentials set for database user in %plesk_vhosts%example.com\httpdocs\web.config.
Resolution Log in to Plesk. Open Domains > example.com > Databases > example_db > jdoe. Change the password to the necessary one. Connect to the server via RDP. Open %plesk_vhosts%example.com\httpdocs\web.config. Find ""<ConnectionStrings>"" section and type correct IP address of the database server and credentials - user and password:
CONFIG_TEXT: <connectionStrings> <add name=""example_db"" connectionString=""Persist Security Info=True;Initial Catalog=example_db;Data Source=203.0.113.2;User ID=jdoe;Password=password"" /> </connectionStrings> "
3,"Website returns 403 Forbidden or blank page: AH00529: pcfg_openfile: unable to check htaccess file, ensure it is readable
Applicable to: Plesk for Linux Symptoms Website is not working:
CONFIG_TEXT: You don't have permission to access / on this server. Additionally, a 403 Forbidden error was encountered while trying to use an ErrorDocument to handle the request.
OR
The blank page is shown instead of content. The domain's error log /var/www/system/example.com/logs/error_log contains the following:
CONFIG_TEXT: (13)Permission denied: /var/www/vhosts/example.com/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://example.com/ (13)Permission denied: [client 203.0.113.2:39024] AH00529: /var/www/vhosts/example.com/httpdocs/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/var/www/vhosts/example.com/httpdocs/' is executable A lot of TIME_WAIT connections to/from 7080/7081 or 80/443 ports. Cause
Apache service does not have proper permissions to vhost or httpdocs folder.
Resolution
The most common cause of this issue is missing executable permissions on the folders.
Click on a section to expand First, try to repair permissions for the website content. For Plesk Onyx 17.8 Connect to the server via SSH. Execute the following command (replacing example.com with the domain name):
# plesk repair fs example.com Add executable for all the folders inside the document root of the website:
# find /var/www/vhosts/example.com/httpdocs/ -type d -exec chmod 755 {} \; For Plesk Onyx 17.5 and lower: Connect to the server via SSH. Execute the following command (replace example.com in the command below with the domain name:
# INFO=($(MYSQL_PWD=`cat /etc/psa/.psa.shadow` mysql -uadmin psa -sN -e'SELECT h.www_root,s.login FROM domains d, hosting h, sys_users s WHERE s.id=h.sys_user_id AND h.dom_id=d.id AND d.name=""example.com""')); chown -R ${INFO[1]}:psacln ${INFO[0]}; chown ${INFO[1]}:psaserv ${INFO[0]} Execute the following command (replacing example.com with the domain name):
# plesk repair fs example.com Add executable for all the folders inside the document root of the website:
# find /var/www/vhosts/example.com/httpdocs/ -type d -exec chmod 755 {} \; In case the issue will persist, check whether or not the site is compatible with PHP handler. Click here to reveal additional information regarding this point In Plesk interface, navigate to Domains > example.com > PHP Settings and try to switch handlers (by FastCGI or to PHP-FPM) to a different one: There is also a chance that this issue is global and it affects all the websites. In that case, it is required to check Apache user permissions: For Debian Find the username that is used by the Apache service. This username is defined in the APACHE_RUN_USER variable in /etc/apache2/envvars:
# grep APACHE_RUN_USER /etc/apache2/envvars export APACHE_RUN_USER=www-data Add that user to the psaserv group. For example, if the Apache user is www-data, you would add the user in the psaserv group as below:
# usermod -a -G psaserv www-data Restart web server
# service apache2 restart For CentOS Add the apache user to the psaserv group:
# usermod -a -G psaserv apache Restart web server
# service httpd restart Note: If the server is running on Proxmox VE, this configuration is not going to work as expected. Please contact Proxmox support for further assistance.
Note: It is also worth checking SELinux in case CentOS is used on the server. Set it to permissive with setenforce 0 command to check it."
8,"How to show the emails in HTML by default in Horde on a Plesk server?
Applicable to:
Plesk for Linux
Question
How to show the emails in HTML by default in Horde on a Plesk server?
Answer
Note: To apply the solution from this article it is required to have SSH access to the server
By default, inline HTML viewing is disabled in Horde and it can be enabled following these steps: Connect to the server via SSH Create the mime_drivers.local.php files:
# cp -a /usr/share/psa-horde/config/mime_drivers{,.local}.php
# cp -a /usr/share/psa-horde/imp/config/mime_drivers{,.local}.php Set the 'inline' parameter from false to true:
# sed -i.backup ""s/'inline' => false,/'inline' => true,/g"" /usr/share/psa-horde/imp/config/mime_drivers.local.php
# sed -i.backup ""s/'inline' => false,/'inline' => true,/g"" /usr/share/psa-horde/config/mime_drivers.local.php "
0,"How to disable or remove File Sharing tab (WebDAV) in Plesk?
Applicable to: Plesk for Linux
Plesk for Windows Question
How to disable or remove File Sharing tab in Plesk so that it is not visible to customers?
Answer
It is not possible to hide/remove File sharing, also known as WebDav component, as this functionality is not implemented in Plesk yet. Please vote for this feature at plesk.uservoice.com.
The top-ranked suggestions are likely to be included in the next versions of Plesk. File sharing is available for subscriptions that belong to admin. As a result, all users, associated with subscriptions that are owned by admin, will have File sharing option.
As a workaround, create a new customer and assign the subscription to it: Log in to Plesk. Create a customer in Customers > Add new customer. Change the subscriber for the subscription in question to the newly created customer in Subscriptions > example.com > Change Subscriber. This way subscription will be owned by a new customer, not by admin, thus, File sharing tab will not be available. "
3,"Website hosted on Plesk for Windows server is not accessible: 500 Internal Server Error: An ASP.NET setting has been detected that does not apply in Integrated managed pipeline mode
Applicable to: Plesk Onyx for Windows Symptoms A domain http://example.com or its statistics page http://example.com/plesk-stat/webstat is not accessible with one of the following errors:
CONFIG_TEXT: 500 Internal server error CONFIG_TEXT: HTTP Error 500.24 - Internal Server Error An ASP.NET setting has been detected that does not apply in Integrated managed pipeline mode. Detailed Error Information: Module ConfigurationValidationModule Notification BeginRequest Handler ExtensionlessUrlHandler-Integrated-4.0 Error code 0x80070032 Requested URL http://example.com:80/ Physical Path C:\Inetpub\vhosts\example.com\httpdocs Logon Method Not yet determined Logon User Not yet determined Also, the following error message can be found in failed request tracing report for a website based on ASP.NET 2.0 (Failed Request Tracing can be enabled in Plesk in Domains > example.com > Failed Request Tracing > Start Tracing):
CONFIG_TEXT: ModuleName ConfigurationValidationModule Notification 1 HttpStatus 500 HttpReason Internal Server Error HttpSubStatus 22 ErrorCode 2147942450 ConfigExceptionInfo Notification BEGIN_REQUEST ErrorCode The request is not supported. (0x80070032) Cause
The website is designed for ""classic pipeline mode"", but the application pool of the website is in ""integrated pipeline mode"".
Resolution
Change managed pipeline mode in Plesk interface: Log into Plesk; Go to Domains > example.com > Dedicated IIS Application Pool for Website; If the button Switch On with a green label is shown, then click on it to enable a dedicated pool for the website: Once a dedicated pool for the website is enabled, choose an option Classic from a drop-down list in Managed pipeline mode field: Click OK to apply the changes. Additional information
For more details about running ASP.NET 2.0 site with IIS 7.x, visit the following page."
2,"[FIXED BUG] Unable to access Backup Manager in Plesk: 504 Gateway Timeout
Applicable to: Plesk for Linux Symptoms Unable to access Plesk > Tools & Settings > Backup Manager, the following error is shown in browser:
CONFIG_TEXT: 504 Gateway Timeout There are the following records in /var/log/sw-cp-server/error_log file:
CONFIG_TEXT: [error] 3235#0: *1483 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 123.123.123.12, server: , request: ""GET /plesk/server/backup/local-repository/ HTTP/1.1"", upstream: ""fastcgi://unix:/var/run/sw-engine.sock"", host: ""11.12.13.14:8443"", referrer: ""https://11.12.13.14:8443/admin/server/tools?context=tools"" It is possible to find such system process while trying to access Backup Manager:
# ps ax | grep pmm 11357 ? R 0:37 /usr/bin/python /usr/local/psa/admin/sbin/pmmcli --get-tasks-list Restore,Backup 5dfb2ce3-1743-4cac-902e-78773bc245d6 any There are a lot of ""Permission denied"" messages in /usr/local/psa/PMM/sessions/TIME_STAMP/migration.result files:
# egrep -lir 'Permission denied' /usr/local/psa/PMM/sessions/ | xargs wc -l 34544 /usr/local/psa/PMM/sessions/2013-11-13-030003.384/migration.result 34544 /usr/local/psa/PMM/sessions/2013-12-22-013005.54/migration.result 34543 /usr/local/psa/PMM/sessions/2013-12-05-013004.227/migration.result 34534 /usr/local/psa/PMM/sessions/2013-11-06-030003.347/migration.result 35502 /usr/local/psa/PMM/sessions/2013-11-10-030003.623/migration.result Cause Product issue: #PPPM-7211 ""Support issue #PPPM-7211"" Fixed in: Plesk Onyx 17.8 17 April 2018 Resolution
Please consider updating your server: How to upgrade Plesk to the next release "
3,"[BUG] Cache expiration header in additional Nginx directives does not get applied
Applicable to: Plesk for Linux Symptoms Cache expiration is enabled in Nginx in Plesk according to the article with expiration time set explicitly, but cache expiration headers are not returned:
# wget -S https://example.com/wp-content/uploads/file.jpg 2>&1 | egrep ""Server|Content-Type|Cache-Control|Expires"" Server: nginx Content-Type: image/jpeg Website is a WordPress instance. In Domains > example.com > PHP Settings for a domain PHP handler is set as FPM application served by nginx. Cause
This is Plesk internal issue with ID #PPPM-4413, which is planned to be fixed in future Plesk updates.
Resolution
As a workaround, apply the following solution: Log into Plesk. Change PHP handler to FPM application served by Apache in Domains > example.com > PHP Settings. Check if Leveraging Browser Caching for nginx is enabled, for example:
# wget -S https://example.com/wp-content/uploads/file.jpg 2>&1 | egrep ""Server|Content-Type|Cache-Control|Expires"" Server: nginx Content-Type: image/jpeg Expires: Thu, 05 Oct 2017 20:36:13 GMT Cache-Control: max-age=604800
# curl -I -c - ""https://example.com/wp-content/uploads/file.jpg"" -k ... Expires: Thu, 05 Oct 2017 20:53:53 GMT Cache-Control: max-age=604800 ... "
2,"On Plesk server with CloudLinux, creating domain or changing domain's hosting type fails: Error: hosting update is failed
Applicable to:
Plesk for Linux
Symptoms Plesk is installed on a server with CloudLinux operating system. Creating a new domain or changing domain's hosting type fails:
PLESK_ERROR: Error: hosting update is failed: vhostmng-content failed: failed to copy file '/var/www/vhosts/.skel/0' to '/usr/local/psa/tmp/agent137acd1c2205108da51330c6267b94e9/0' The following error is found in the log file /var/log/plesk/panel.log:
CONFIG_TEXT: ERR [1] Exception: PHP Warning : symlink(): Permission denied; File: /usr/local/psa/admin/plib/Service/Agent/Transport/Local/Put.php, Line: 25 Cause
Plesk user psaadm is prevented to create symlinks. Refer to the CloudLinux Documentation for more details.
CloudLinux symlink protection features are not supported by Plesk.
Resolution Connect to the server using SSH. Open the file /etc/sysctl.conf for editing and disable the options fs.protected_symlinks_create
and fs.enforce_symlinksifowner:
# vi /etc/sysctl.conf ..... fs.protected_symlinks_create = 0 fs.enforce_symlinksifowner = 0 Apply the changes:
# sysctl -p "
2,"Unable to access Plesk: Table 'psa.table_name' doesn't exist
Applicable to: Plesk for Linux
Plesk for Windows Symptoms Plesk is not accessible with one of the following error messages in a web-browser:
PLESK_INFO: ERROR: Zend_Db_Statement_Exception: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'psa.sessions' doesn't exist ERROR: Zend_Db_Statement_Exception: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'psa.sessioncontexts' doesn't exist ERROR: Zend_Db_Statement_Exception: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'psa.servicenodes' doesn't exist PLESK_INFO: ERROR: PleskMainDBException MySQL query failed: Unknown column 'id' in 'field list' PLESK_INFO: ERROR: Plesk\Exception\Database: DB query failed: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'psa.sessions' doesn't exist, query was: DESCRIBE `sessions` PLESK_INFO: DB query failed: ""DESCRIBE `sessions`"" Error: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'psa.sessions' doesn't exist, query was: DESCRIBE `sessions` PLESK_INFO: DB query failed: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'psa.misc' doesn't exist, query was: replace into misc (param, val) values(:param, :val) Cause
The Plesk 'psa' system database is corrupted.
Resolution
Restore the Plesk 'psa' system database from a Plesk daily dump.
Note: Restoration of the 'psa' database does not affect users' data. For Plesk on Linux Connect to the Plesk server via SSH. Switch to the directory with daily dumps:
# cd /var/lib/psa/dumps List all available Plesk daily dumps:
# ls -l mysql.daily* -rw------- 1 root root 236253 Feb 3 01:51 mysql.daily.dump.0.gz -rw------- 1 root root 229653 Feb 2 01:48 mysql.daily.dump.1.gz -rw------- 1 root root 222485 Feb 1 01:56 mysql.daily.dump.2.gz where mysql.daily.dump.0.gz is the most recent daily dump. Restore the 'psa' database from the most recent daily dump. In this example, the 'psa' database is being restored from mysql.daily.dump.0.gz:
# zcat mysql.daily.dump.0.gz | sed -n '/-- Current Database: `psa`/,/-- Current Database:*/p' | MYSQL_PWD=`cat /etc/psa/.psa.shadow` mysql -uadmin --default-character-set=utf8 Access Plesk.
If Plesk is still not accessible, try to restore the 'psa' database from an earlier Plesk daily dump:
# zcat mysql.daily.dump.1.gz | sed -n '/-- Current Database: `psa`/,/-- Current Database:*/p' | MYSQL_PWD=`cat /etc/psa/.psa.shadow` mysql -uadmin --default-character-set=utf8 For Plesk on Windows Server Connect to the Plesk server via RDP. Switch to the directory with daily dumps:
C:\> cd %plesk_dir%Mysql\Backup List all available Plesk daily dumps with the 'psa' database sorted by date (newest first):
C:\> dir psa* /O:-D Directory of C:\Program Files (x86)\Plesk\MySQL\Backup 03/29/2019 08:33 PM 502,879 psa-20190329203301.sql 03/28/2019 08:33 PM 468,888 psa-20190328203301.sql 03/27/2019 08:33 PM 468,888 psa-20190327203301.sql Restore the 'psa' database from the latest available daily dump. In this example, we are restoring the dump from 03/29/2019: For Plesk Onyx
C:\> plesk db < psa-20190329203301.sql For Plesk 12.5 and previous releases
Note: MySQL admin password is required for this operation.
C:\> ""%plesk_dir%""\Mysql\bin\mysql.exe -uadmin -p -P8306 < psa-20190329203301.sql Access Plesk. "
7,"Unable to update Plesk: The following signatures couldn't be verified because the public key is not available
Applicable to: Plesk Onyx for Linux Symptoms
Unable to update Plesk, the process fails with the following error:
CONFIG_TEXT: GPG error: http://autoinstall.plesk.com jessie InRelease: The following signatures couldn't be verified because the public key is not available: NO_PUBKEY BD11A6AA914BDF7E
Cause
Plesk GPG key is not installed.
Resolution Log into the server via SSH.
Fetch and install GPG key by executing the commands below one by one:
# wget http://autoinstall.plesk.com/plesk.gpg
# apt-key add plesk.gpg "
6,"MySQL shows the error: Too many open files
Applicable to: Plesk for Linux Symptoms An error message related to MySQL service appears in one of these log files: /var/log/plesk/panel.log /var/log/mysql/error.log /var/log/mariadb/mariadb.log /var/log/syslog The error message might look as follows:
CONFIG_TEXT: ERROR: [pool example.com] cannot get uid for user 'root': Too many open files (24) CONFIG_TEXT: Error: SQLSTATE[HY000]: General error: 23 Out of resources when opening file '/tmp/#***.MYD' (Errcode: 24 - Too many open files) CONFIG_TEXT: [ERROR] /usr/sbin/mysqld: Can't open file: './usr_web587_1/etqvi_languages.frm' (errno: 24 - Too many open files) CONFIG_TEXT: Failed to process database 'wordpress_f' from domain 'example.com': MySQL error 1018: Can't read dir of './wordpress_f/' (errno: 24 ""Too many open files"") executing query: SHOW TABLE STATUS FROM `wordpress_f` CONFIG_TEXT: [ERROR] Error in accept: Too many open files
CONFIG_TEXT: DB query failed: SQLSTATE[HY000]: General error: 1016 Can't open file: './psa/misc.frm' (errno: 24), query was: select param, val from misc MySQL service goes down periodically. Plesk fails to load or operations with MySQL databases fail with one of the following error messages:
PLESK_INFO: ERROR: PleskDBException: Unable to connect to database: mysql_connect(): MySQL server has gone away (Error code: 2006) (Abstract.php:69) PLESK_INFO: DB query failed: SQLSTATE[HY000]: General error: 23 Out of resources when opening file '/tmp/#sql_2ff_0.MAI' (Errcode: 24 ""Too many open files""), query was: DESCRIBE `sessions` A Plesk backup is created with the following warning:
CONFIG_TEXT: WARNING : (mysql object 'johndoe_opencart_e') Not all the data was backed up into /var/lib/psa/dumps/clients/johndoe/domains/example.com/databases/johndoe_opencart_e_1 successfully. mysqldump: Couldn't execute 'show table status like 'address'': Can't read dir of './johndoe_opencart_e/' (errno: 24 - Too many open files) (1018) Plesk disk usage statistics might not be calculated. Cause
The open files limit has been reached by the MySQL service. When MySQL fails to open required files, the process gets hanged and systemd fails to stop MySQL process.
Resolution
Warning: Increasing the open file limits might affect the amount of used connections. In order to avoid instability, consider increasing it as well by following instructions from this KB article. For systemd operating systems Note: systemd operating systems listed below have MariaDB installed by default. If MariaDB has been replaced by MySQL, follow the resolution steps for MySQL. CentOS 8
CentOS 7
Debian 9
Ubuntu 18.04
Ubuntu 16.04 With MariaDB installed Connect to the server via SSH. Modify MariaDB startup script:
# systemctl edit mariadb Set open files limit for the MariaDB service:
CONFIG_TEXT: [Service] LimitNOFILE=8192 Restart the MariaDB service:
# systemctl restart mariadb Verify the changes:
# egrep ""open files"" /proc/$(cat `plesk db -Ne ""show variables like 'pid_file'"" | awk '{print $2}'`)/limits Max open files 8192 8192 files With MySQL installed Connect to the server via SSH. Modify MySQL startup script:
# systemctl edit mysql Set open files limit for the MySQL service:
CONFIG_TEXT: [Service] LimitNOFILE=8192 Restart the MySQL service:
# systemctl restart mysql Verify the changes:
# egrep ""open files"" /proc/$(cat `plesk db -Ne ""show variables like 'pid_file'"" | awk '{print $2}'`)/limits Max open files 8192 8192 files For Debian 8 with MySQL installed For Debian 8 with MySQL installed Connect to the Plesk server via SSH. Create a new directory and a new configuration file for the MySQL service:
# mkdir -p /lib/systemd/system/mysql.service.d/ # touch /lib/systemd/system/mysql.service.d/limits.conf Set open files limit for the MySQL service:
# echo ""[Service]"" >> /lib/systemd/system/mysql.service.d/limits.conf # echo ""LimitNOFILE=8192"" >> /lib/systemd/system/mysql.service.d/limits.conf Restart the MySQL service and daemon loader:
# systemctl daemon-reload # systemctl restart mysql For initV operating Systems CentOS 6
Ubuntu 14.04 With MySQL installed Connect to the server via SSH. Open the /etc/security/limits.conf file in a text editor. In this example, we are using the vi editor:
# vi /etc/security/limits.conf Add the following at the end of the file:
CONFIG_TEXT: mysql hard nofile 8192mysql soft nofile 8192 Save the changes and close the file. Then open the /etc/mysql/my.cnf file using a text editor. Add/Increase the open_files_limit value in /etc/mysql/my.cnf for both [mysqld] and [mysqld_safe] sections:
CONFIG_TEXT: [mysqld] open_files_limit = 8192 [mysqld_safe] open_files_limit = 8192 Reboot the system. "
8," Unable to send emails using Plesk local mail server: Connection timed out or connection refused. (#4.4.1)
Applicable to: Plesk for Linux
Plesk for Windows Symptoms Unable to send and forward emails from Plesk server to external servers either completely or intermittently, causing mail queue to fill up. Emails cannot be sent by using PHP script. One of the following errors may be found in /var/log/maillog:
Postfix
CONFIG_TEXT: postfix/smtp[27746]: E3B24978700: to=john.doe@example.com, relay=none, delay=537, delays=446/0.02/91/0, dsn=4.4.1, status=deferred (connect to example.com[203.0.113.2]:25: Connection timed out)
CONFIG_TEXT: postfix/smtp[15684]: connect to example.com[203.0.113.2]:25: Connection timed out
CONFIG_TEXT: postfix/smtp[27746]: E3B24978700: to=john.doe@example.com, relay=none, delay=537, delays=446/0.02/91/0, dsn=4.4.1, status=deferred (connect to example.com[203.0.113.2]:25: Connection refused)
QMail
CONFIG_TEXT: qmail: 1491974064.856278 delivery 8214: deferral: Sorry,_I_wasn't_able_to_establish_an_SMTP_connection._(#4.4.1) On Windows the error below may be found in MailEnable > Servers > localhost > Services and Connectors > SMTP > Logs > Debug > SMTP-Debug-xxxx.log:
CONFIG_TEXT: ME-I0018: [0BCF8603898D4D25B155B5AFF7FB0FA4.MAI] Outbound message from ([SMTP:john.doe@example.com]) requeued as [FFEFCD05AA0A4CE9B2E74C7CAA6D8FE5.MAI] to the target domain [example.net] ME-I0123: Domain [example.net] has MX list [mx1.example.net,mx2.example.net] ME-I0026: [FFEFCD05AA0A4CE9B2E74C7CAA6D8FE5.MAI] Sending message ME-IXXXX: [FFEFCD05AA0A4CE9B2E74C7CAA6D8FE5.MAI] DNS resolved to the following record: IP Address=203.0.113.2, Family=2, Type=1, Protocol=6 ME-E0038: [FFEFCD05AA0A4CE9B2E74C7CAA6D8FE5.MAI] Communications Error: Socket connection to mx1.example.net failed (error 10060). The host was either not contactable or it rejected your connection. Socket Family = 2; Host=203.0.113.2; Port=25 Local mail delivery between domains in Plesk works. Outbound connections via port 25 from Plesk server are restricted either completely or intermittently:
# telnet smtp.gmail.com 25 Trying 203.0.113.2... telnet: connect to address 203.0.113.2: Connection refused Firewall on the Plesk server does not restrict connections to port 25. Cause
Port 25 is blocked for outbound connections. Sometimes internet service providers (ISP) can restrict or limit outbound/inbound connections on port 25 due to security reasons. Also, Google Cloud platform has such port blocked by default and services like G Suite should be used to send mail.
Resolution
Note: Networking tasks and the local firewall configuration are the activities that should be handled by Plesk server administrator, as Plesk is a part of the server infrastructure and relays on local network settings.
Note: Once port 25 is opened by your hosting/cloud provider and mail starts to work, you may safely close the message about TCP port 25 being blocked in Plesk at Tools & Settings > Mail Server Settings.
Note: For example of mail relay configuration, refer to our official Udemy course.
Here are general troubleshooting steps: Make sure that the local firewall does not cause the issue. Stop the service temporarily and try to send mail or open mail port under Plesk > Tools & Settings > Firewall; If the issue still persists, it means that the cause is outside of the Plesk server. In that case, contact network administrator and discuss if port 25 can be added to allowed ones or not.
If any of Cloud Services are used, it is needed to check the firewall on the Cloud Service’s side. Cloud Provider References to unlock SMTP ports Google Cloud Outbound connections to port 25 are limited by default to prevent outgoing spam.
Google Cloud: Sending Email from an Instance Amazon (AWS) outbound connections to port 25 are limited by default to prevent outgoing spam.
AWS: How do I remove the throttle on port 25 from my EC2 instance Integrating Amazon SES with Postfix Microsoft Azure Azure blocks port 25 for new users. Submit a request by using the following link: Subscription Management Problem type: Request to enable Port 25 email flow Use a third-party service like SendGrid. Create a SendGrid account and configure Postfix to use SendGrid as a relay. Vultr To unlock port 25 follow: https://www.vultr.com/docs/what-ports-are-blocked Nitrado
Block the ports 25, 465 and 587 by default but can unlock them (see point 3) https://server.nitrado.net/eng/pages/cloud_server_tos OVH
Configure firewall on port 25: https://docs.ovh.com/ca/en/dedicated/firewall-network/ Alibaba Cloud Alibaba ECS instances Apply the form to enable TCP port 25. Scaleway Ports 25, 465 and 587 can be unlocked: https://www.scaleway.com/en/faq/why-can-i-not-send-any-email/ Linode Linodes on newly created customer accounts will have connections from ports 25, 465, and 587 blocked by default. Additional information
How to configure Postfix to send email from a Google Cloud server using SendGrid? How to configure MailEnable to send emails on Google Cloud Platform instance? "
5,"How to check Plesk migration status
Applicable to: Plesk Onyx for Linux
Plesk Onyx for Windows
Plesk Onyx for Linux
Plesk Onyx for Windows Question
How to check a migration session status? Answer
The status can be checked in log files. Migration is performed in several parallel threads (by default, 5). So, it is not correct just to open the log file and check the last entry to get the migration status.
To check the migration status: Log in to the target server via SSH Open progressfile. It will contain information like:
Subscription migration status: CONFIG_TEXT: +-----------------------------------------------+------------------------+--------+ | Subscription | Status | Action | +-----------------------------------------------+------------------------+--------+ | example.com | In Progress | | +-----------------------------------------------+------------------------+--------+ | example2.com | Finished with warnings | | +-----------------------------------------------+------------------------+--------+ | example3.com | Finished with warnings | | +-----------------------------------------------+------------------------+--------+ | example4.com | Finished with warnings | |+-----------------------------------------------+------------------------+--------+ Find the task that has the In Progress status and remember the name of subscription it handles. Open debug.log and find the subscription name from step the step 3. Check the number of thread that is handling the subscription (ST1...ST5). For example:
CONFIG_TEXT: =|2019-07-18_04:55:20,456|I|ST1|core.reports.printer|example.com||Subscription 'example.com' Filter debug.logby the thread number and check the last entry to find out the task status:
For Windows:
C:\> findstr ST1 debug.log
For Linux:
# grep ST1 debug.log Migration of a big domain or a significant number of mailboxes may take several hours. In such cases, no changes may be seen in the log files, but continually decreasing free disk space on disk drive will indicate that the process is running. If no changes are seen in the aforementioned files for hours and no changes on the file system/mailboxes, it is likely that the migration process got hung up. Restart the session according to this article."
3,"nginx fails to start/reload on a Plesk server: Too many open files
Applicable to: Plesk for Linux Symptoms The nginx service fails to start/reload with the following error in the /var/log/nginx/error.log file:
CONFIG_TEXT: nginx: [emerg] open() ""/var/www/vhosts/system/example.com/logs/proxy_access_ssl_log"" failed (24: Too many open files) Some or all websites are not accessible.
After installing a new certificate for the domain, the old one is still shown in a web browser, however the correct certificate is selected at the Domains > example.com > Hosting Settings page. Cause
Nginx's virtual host opens 4 log files for each virtual host with physical hosting: proxy_access_log
proxy_access_ssl_log
webmail_access_log
webmail_access_ssl_log As a result of this fact, the maximum number of open files is exceeded by the nginx server due to big number of domains (more than 100).
Resolution
Warning: Execution of the websrv_ulimits utility without --no-restart option initiates rebuilding of web configuration files for all domains and can cause a significant downtime in case of a big number of hosted websites. Execute the command during the maintenance time frame.
It is good practice to set open files limit value more than number of domains in Plesk * 16 at least. In example below provided actions how to set limit to 4096: Connect to the server via SSH Set open files limit to 4096 for both Apache and Nginx, using the following shell utility:
# /usr/local/psa/admin/sbin/websrv_ulimits --set 4096 --no-restart Restart Apache and nginx services at Plesk > Tools & Settings > Services Management to apply changes.
Check that 'Max open files limit' was applied properly, after web services restarting:
# grep 'Max open files' /proc/$(cat /var/run/nginx.pid)/limits Max open files 4096 4096 file "
6,"How to change Plesk integration with external database server
Applicable to: Plesk for Linux
Plesk for Windows Question External database server changed its IP address.
The connection to database in Plesk > Tools & Settings > Database Servers is shown as failed.
A new server IP address is already added connected with Plesk as another database server and already has several new databases. How to change integration information for old databases to a new database server?
Answer In case the database server with new IP address does not exists in Plesk, create it Log into Plesk Navigate to Tools & Settings > Database Servers Click on Add Database Server, specify the server's type, access details and click on Ok Modify the Plesk database to use the proper IP address Connect to the server via SSH or RDP Create Plesk database backup Access Plesk database Find the required server ID:
SELECT id,host,type FROM psa.DatabaseServers;
+----+------------------+-------+
| id | host | type |
+----+------------------+-------+
| 1 | localhost | mysql |
| 3 | 203.0.113.2,1433 | mssql |
| 5 | 203.0.113.3,1433 | mssql |
+----+------------------+-------+
3 rows in set (0.00 sec)
Note: Here databases and users hosted on the database server with ID 3 will be moved to the ID 5. Use these IDs to change current databases reference:
UPDATE psa.db_users SET db_server_id = 5 WHERE db_server_id = 3;
UPDATE psa.data_bases SET db_server_id = 5 WHERE db_server_id = 3; Verify the connection and database count in Plesk > Tools & Settings > Database Servers and remove unnecessary connection by selecting it and clicking on Remove. "
